asin,title,category_primary,all_categories,price,recovered_image_url,canonical_source_url,url_count,has_clean_url,has_trashed_dupe
B0B6G9TPNQ,"Sennheiser Consumer Audio Momentum 4 Wireless Headphones - Bluetooth Headset for Crystal-Clear Calls with Adaptive Noise Cancellation, 60h Battery Life, Customizable Sound - White )",peripherals,headphones;peripherals,249.95,https://m.media-amazon.com/images/I/31XYpoJOAIL.jpg,https://techwhizmart.com/product/sennheiser-consumer-audio-momentum-4-wireless-headphones-bluetooth-headset-for-crystal-clear-calls-with-adaptive-noise-cancellation-60h-battery-life-customizable-sound-white/,1,True,False
B01L1IIEKM,Sennheiser HD 559 Open Back Headphone - Black,peripherals,headphones;peripherals,149.98,https://m.media-amazon.com/images/I/318AhGewVRL.jpg,https://techwhizmart.com/product/sennheiser-hd-559-open-back-headphone-black__trashed/,1,False,True
B00NCSIN4W,"Skullcandy Hesh 2 Over-Ear Wireless Headphones, 15 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black",peripherals,headphones;peripherals,57.99,https://m.media-amazon.com/images/I/41GqPiMmLPL.jpg,https://techwhizmart.com/product/skullcandy-hesh-2-wireless-over-ear-bluetooth-headphones-for-iphone-and-android-with-microphone-15-hours-of-battery-life-great-for-music-school-workouts-travel-and-gaming-black__trashed/,1,False,True
B097T276QL,"Snpurdiri 60% Wired Gaming Keyboard, RGB Backlit Ultra-Compact Mini Keyboard, Waterproof Small Compact 61 Keys Keyboard for PC/Mac Gamer, Typist, Travel, Easy to Carry on Business Trip(Black-white)",peripherals,keyboards;peripherals,27.98,https://m.media-amazon.com/images/I/41k2LiuH7QL.jpg,https://techwhizmart.com/product/snpurdiri-60-wired-gaming-keyboard-rgb-backlit-ultra-compact-mini-keyboard-waterproof-small-compact-61-keys-keyboard-for-pc-mac-gamer-typist-travel-easy-to-carry-on-business-tripblack-white__trashed/,1,False,True
B08GSL374K,Sony PlayStation Dualsense Wireless Controller - PlayStation 5,peripherals,controllers;peripherals,94.99,https://m.media-amazon.com/images/I/41UK+fp9jcS.jpg,https://techwhizmart.com/product/sony-playstation-dualsense-wireless-controller-playstation-5__trashed/,1,False,True
B0CWVX1GNX,"Sony ULT WEAR Over-Ear Noise Cancelling Bluetooth Headphones with Alexa Built-in, Comfortable Design, 30-Hour Battery, Massive Bass, Black",peripherals,headphones;peripherals,198.00,https://m.media-amazon.com/images/I/31XKUEX6jgL.jpg,https://techwhizmart.com/product/sony-ult-wear-over-ear-headphones-noise-cancelling-headphones-bluetooth-made-with-recycled-plastic-material-unique-thermo-foaming-design-swivel-fold-design-headphones-noise-cancelling-black/,1,True,False
B0CFT4N7T9,"Sony WH-1000XM4 Wireless Premium Noise Canceling Overhead Headphones - 30hr Battery Life, Over Ear Style with Mic for Phone-Call and Alexa Voice Control - Black International Version",peripherals,headphones;peripherals,239.99,https://m.media-amazon.com/images/I/21pGfX7r8oL.jpg,https://techwhizmart.com/product/sony-wh-1000xm4-wireless-premium-noise-canceling-overhead-headphones-30hr-battery-life-over-ear-style-with-mic-for-phone-call-and-alexa-voice-control-black-international-version/,1,True,False
B0863TXGM3,"Sony WH-1000XM4 Wireless Premium Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa Voice Control, Black WH1000XM4",peripherals,headphones;peripherals,298.00,https://m.media-amazon.com/images/I/21Vf6jjGhzL.jpg,https://techwhizmart.com/product/sony-wh-1000xm4-wireless-premium-noise-canceling-overhead-headphones-with-mic-for-phone-call-and-alexa-voice-control-black-wh1000xm4/,1,True,False
B09XSDMT4F,"Sony WH-1000XM5 The Best Wireless Noise Canceling Headphones, Made Of Soft Fit Synthetic Leather, Integrated Processor V1, With 4 Beamforming Microphones, Up To 30-Hour Battery Life, Silver",peripherals,headphones;peripherals,348.00,https://m.media-amazon.com/images/I/21F6MKKV6EL.jpg,https://techwhizmart.com/product/sony-wh-1000xm5-the-best-wireless-noise-canceling-headphones-made-of-soft-fit-synthetic-leather-integrated-processor-v1-with-4-beamforming-microphones-up-to-30-hour-battery-life-silver/,1,True,False
B0BS1RT9S2,"Sony WH-CH520 Wireless Headphones Bluetooth On-Ear Headset with Microphone, Blue",peripherals,headphones;peripherals,59.99,https://m.media-amazon.com/images/I/31QB73-5IEL.jpg,https://techwhizmart.com/product/sony-wh-ch520-wireless-headphones-bluetooth-on-ear-headset-with-microphone-blue/,1,True,False
B0BS1QCFHX,"Sony WH-CH720N Noise Canceling Wireless Headphones Bluetooth Over The Ear Headset with Microphone and Alexa Built-in, Black New",peripherals,headphones;peripherals,103.95,https://m.media-amazon.com/images/I/31+CMjgVyHL.jpg,https://techwhizmart.com/product/sony-wh-ch720n-noise-canceling-wireless-headphones-bluetooth-over-the-ear-headset-with-microphone-and-alexa-built-in-black-new/,1,True,False
B00NJ2M33I,"Sony ZX Series Wired On-Ear Headphones, Black MDR-ZX110",peripherals,headphones;peripherals,8.99,https://m.media-amazon.com/images/I/41Tahh82E9L.jpg,https://techwhizmart.com/product/sony-zx-series-wired-on-ear-headphones-black-mdr-zx110__trashed/,1,False,True
B07NM3RSRQ,"Soundcore Anker Life Q20 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones, 60H Playtime, Hi-Res Audio, Deep Bass, Memory Foam Ear Cups, for Travel, Home Office",peripherals,headphones;peripherals,49.99,https://m.media-amazon.com/images/I/41e4Qwo-opL.jpg,https://techwhizmart.com/product/soundcore-anker-life-q20-hybrid-active-noise-cancelling-headphones-wireless-over-ear-bluetooth-headphones-40h-playtime-hi-res-audio-deep-bass-memory-foam-ear-cups-for-travel-home-office__trashed/,1,False,True
B0C6KFZC9Z,"Soundcore by Anker, Space One, Active Noise Cancelling Headphones, 2X Stronger Voice Reduction, 40H ANC Playtime, App Control, LDAC Hi-Res Wireless Audio, Comfortable Fit, Clear Calls, Bluetooth 5.3",peripherals,headphones;peripherals,99.00,https://m.media-amazon.com/images/I/41T31LVvZ6L.jpg,https://techwhizmart.com/product/soundcore-by-anker-space-one-active-noise-cancelling-over-ear-headphones-40h-anc-playtime-clear-calls-comfortable-fit-2x-stronger-voice-reduction-ldac-hi-res-wireless-audio-bluetooth-5-3/,1,True,False
B083S6Q8VK,"Srhythm NC25 Active Noise Cancelling Headphones Bluetooth 5.3,ANC Stereo Headset Over-Ear with Hi-Fi,Mic,50H Playtime…",peripherals,headphones;peripherals,65.99,https://m.media-amazon.com/images/I/31I8si2xyVL.jpg,https://techwhizmart.com/product/srhythm-nc25-active-noise-cancelling-headphones-bluetooth-5-3anc-stereo-headset-over-ear-with-hi-fimic50h-playtimevoice-assistantlow-latency-game-mode__trashed/,1,False,True
B000UVRU6G,SteelSeries QcK Gaming Mouse Pad - Large Cloth - Optimized For Gaming Sensors,peripherals,mouse-pads;peripherals,14.99,https://m.media-amazon.com/images/I/21wQjer-WTL.jpg,https://techwhizmart.com/product/steelseries-qck-gaming-surface-large-cloth-optimized-for-gaming-sensors__trashed/,1,False,True
B000V7ARAU,SteelSeries QcK Gaming Mouse Pad - Large Thick Cloth - Peak Tracking and Stability - Optimized For Gaming Sensors,peripherals,mouse-pads;peripherals,24.99,https://m.media-amazon.com/images/I/21YU-iUn2RL.jpg,https://techwhizmart.com/product/steelseries-qck-gaming-surface-large-thick-cloth-peak-tracking-and-stability-optimized-for-gaming-sensors__trashed/,1,False,True
B000UEZ36W,SteelSeries QcK Gaming Mouse Pad - Medium Cloth - Optimized For Gaming Sensors,peripherals,mouse-pads;peripherals,9.99,https://m.media-amazon.com/images/I/2139iN8LBGL.jpg,https://techwhizmart.com/product/steelseries-qck-gaming-surface-medium-cloth-optimized-for-gaming-sensors__trashed/,1,False,True
B07HZ6NZNJ,SteelSeries QcK Gaming Mouse Pad - Medium RGB Prism Cloth - Optimized For Gaming Sensors,peripherals,mouse-pads;peripherals,39.99,https://m.media-amazon.com/images/I/31NT-YYmXnL.jpg,https://techwhizmart.com/product/steelseries-qck-gaming-surface-medium-rgb-prism-cloth-optimized-for-gaming-sensors__trashed/,1,False,True
B07K1X9NXM,SteelSeries QcK Gaming Mouse Pad - Medium Thick Cloth - Peak Tracking and Stability - Black,peripherals,mouse-pads;peripherals,9.99,https://m.media-amazon.com/images/I/31YFFMacT8L.jpg,https://techwhizmart.com/product/steelseries-qck-gaming-surface-medium-thick-cloth-mouse-pad-of-all-time-peak-tracking-and-stability-black__trashed/,1,False,True
B00WAA2704,SteelSeries QcK Gaming Mouse Pad - XXL Thick Cloth - Sized to Cover Desks,peripherals,mouse-pads;peripherals,26.22,https://m.media-amazon.com/images/I/21ihKrGhvAL.jpg,https://techwhizmart.com/product/steelseries-qck-gaming-surface-xxl-thick-cloth-mouse-pad-sized-to-cover-desks__trashed/,1,False,True
B08BJFDFS7,SteelSeries QcK Prism RGB Gaming Mouse Pad - 3XL Cloth - Optimized For Gaming Sensors - Maximum Control,peripherals,mouse-pads;peripherals,99.00,https://m.media-amazon.com/images/I/31tIzuT26kL.jpg,https://techwhizmart.com/product/qck-prism-cloth-cloth-rgb-gaming-mousepad__trashed/,1,False,True
B0BZJ4RFKR,"Switch Controller Compatible with Switch/Switch Lite/Switch OLED/Windows/iOS/Android, RGB Lightning Programmable 1000mAh Wireless Switch Pro Controller with One Key Pairing Wake Up Turbo Vibration",peripherals,controllers;peripherals,19.99,https://m.media-amazon.com/images/I/51vlK4T6wZL.jpg,https://techwhizmart.com/product/switch-controller-compatible-with-switch-switch-lite-switch-oled-windows-ios-android-rgb-lightning-programmable-1000mah-wireless-switch-pro-controller-with-one-key-pairing-wake-up-turbo-vibration/,1,True,False
B09QS2GS2H,"T-DAGGER Wireless Gaming Mouse- USB Cordless PC Accessories Computer Mice with LED Backlit, Ergonomic Gamer Laptop Mouse with 7 Silent Buttons, 5 Adjustable DPI Plug & Play for PC",peripherals,mice;peripherals,15.99,https://m.media-amazon.com/images/I/41idQjdmvwL.jpg,https://techwhizmart.com/product/rgb-wireless-gaming-mouse-usb-cordless-pc-computer-mice-with-rgb-backlit-ergonomic-silent-gamer-laptop-mouse-with-7-silent-click-buttons-5-adjustable-dpi-plug-play-for-pc-windows-mac__trashed/,1,False,True
B08QZBY6Z2,"TECKNET Wired Mouse for Laptop, 3600DPI USB Mouse with 6-Button, Optical Computer Mouse Wired, Home and Office 5FT Corded Ergonomic Mouse for PC Desktop, USB Plug & Play, NO Battery Required-Grey",peripherals,mice;peripherals,9.99,https://m.media-amazon.com/images/I/31ymhMzyfRL.jpg,https://techwhizmart.com/product/tecknet-wired-mouse-usb-wired-computer-mouse-3600dpi-4-adjustable-levels-6-button-ergonomic-mice-home-and-office-mouse-for-laptop-pc-desktop-notebook-grey__trashed/,1,False,True
B015NBTMMC,"TECKNET Wireless Mouse Rechargeable, 2.4G USB-A Silent Mouse, Quiet Click, 6 Adjustable 4800 DPI, Cordless Computer Mouse, Ergonomic Mouse for Laptop, 6 Buttons Mouse for Chromebook, Ergo Grip - Black",peripherals,mice;peripherals,11.99,https://m.media-amazon.com/images/I/414dikpZkIL.jpg,https://techwhizmart.com/product/tecknet-wireless-mouse-pro-2-4g-ergonomic-wireless-optical-mouse-with-usb-nano-receiver-for-laptoppccomputerchromebooknotebook6-buttons24-months-battery-life-2600-dpi-5-adjustment-levels__trashed/,1,False,True
B07KY8G9NM,"TOZO HT2 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headset, 60H Playtime, Hi-Res Audio Custom EQ via App Deep Bass Comfort Fit Ear Cups, for Home Office Travel Black",peripherals,headphones;peripherals,49.98,https://m.media-amazon.com/images/I/41SYv7whxTL.jpg,https://techwhizmart.com/product/tozo-ht2-hybrid-active-noise-cancelling-headphones-wireless-over-ear-bluetooth-headphones-60h-playtime-hi-res-audio-custom-eq-via-app-deep-bass-comfort-fit-ear-cups-for-home-office-travel/,1,True,False
B0D46X7LPW,"TV Dock Station for Switch - 3 in 1 TV Base Replacement Docking Station Set with Original IC Module, Charger, HDMI Cable Accessories for Switch Console",peripherals,controllers;peripherals,44.99,https://m.media-amazon.com/images/I/31Hd7F6gPbL.jpg,https://techwhizmart.com/product/tv-dock-station-for-switch-3-in-1-tv-base-replacement-docking-station-set-with-original-ic-module-charger-hdmi-cable-accessories-for-switch-console/,1,True,False
B09JSH81HZ,"Trueque Wireless Mouse for Laptop, 2.4GHz Ergonomic Computer Mouse with Back & Forward Buttons, 3 Levels Tracking Speed, 6 Buttons, Optical USB Cordless Mice for Windows Chromebook MacBook PC (Gray)",peripherals,mice;peripherals,7.99,https://m.media-amazon.com/images/I/31RDMZfXJmL.jpg,https://techwhizmart.com/product/trueque-wireless-mouse-for-laptop-2-4ghz-ergonomic-computer-mouse-with-3-adjustable-dpi-levels-page-up-down-buttons-usb-mouse-for-chromebook-pc-desktop-notebook-macbook-grey__trashed/,1,False,True
B0B6233ZCY,"Turtle Beach Recon Controller Wired Game Controller Officially Licensed for Xbox Series X, Xbox Series S, Xbox One & Windows - Audio Enhancements, Remappable Buttons, Superhuman Hearing â Arctic Camo",peripherals,controllers;peripherals,59.99,https://m.media-amazon.com/images/I/41t4iPutP2L.jpg,https://techwhizmart.com/product/turtle-beach-recon-controller-wired-gaming-controller-for-xbox-series-x-xbox-series-s-xbox-one-windows-10-pcs-featuring-remappable-buttons-audio-enhancements-and-superhuman-hearing-arct__trashed/,1,False,True
B096GQBLM2,"Turtle Beach Recon Controller Wired Game Controller Officially Licensed for Xbox Series X, Xbox Series S, Xbox One & Windows - Audio Enhancements, Remappable Buttons, Superhuman Hearing â Black",peripherals,controllers;peripherals,47.90,https://m.media-amazon.com/images/I/41TDCjKbQnL.jpg,https://techwhizmart.com/product/turtle-beach-recon-controller-wired-gaming-controller-for-xbox-series-x-xbox-series-s-xbox-one-windows-10-pcs-featuring-remappable-buttons-audio-enhancements-and-superhuman-hearing-black__trashed/,1,False,True
B0836GXKKB,"Uiosmuph LED Wireless Mouse, G12 Slim Rechargeable Silent Mouse, 2.4G Portable USB Optical Computer Mice with USB Receiver and Type C Adapter (Matte Black)",peripherals,mice;peripherals,11.99,https://m.media-amazon.com/images/I/317IAgJuohS.jpg,https://techwhizmart.com/product/uiosmuph-led-wireless-mouse-g12-slim-rechargeable-wireless-silent-mouse-2-4g-portable-usb-optical-wireless-computer-mice-with-usb-receiver-and-type-c-adapter-matte-black__trashed/,1,False,True
B09NNBBY8F,"Uliptz Wireless Bluetooth Headphones, 65H Playtime, 6 EQ Sound Modes, HiFi Stereo Over Ear Headphones with Microphone, Foldable Lightweight Bluetooth 5.3 Headphones for Travel/Office/Cellphone/PC",peripherals,headphones;peripherals,17.99,https://m.media-amazon.com/images/I/4126N3l+ENL.jpg,https://techwhizmart.com/product/uliptz-wireless-bluetooth-headphones-65h-playtime-6-eq-sound-modes-hifi-stereo-over-ear-headphones-with-microphone-foldable-lightweight-bluetooth-5-3-headphones-for-travel-office-cellphone-pc/,1,True,False
B0BNTK5C8B,"VOYEE Switch Controller Wireless, Pro Controllers Compatible with Lite/OLED/Android/iOS/PC, One-Key Pairing Gamepad with 9-Color RGB LEDs 1000mAh Battery 6-Axis Motion Wake Up Function",peripherals,controllers;peripherals,16.99,https://m.media-amazon.com/images/I/41in7nqv47L.jpg,https://techwhizmart.com/product/voyee-switch-controller-wireless-pro-controllers-compatible-with-lite-oled-android-ios-pc-one-key-pairing-gamepad-with-9-color-rgb-leds-1000mah-battery-6-axis-motion-wake-up-function/,1,True,False
B0CCJMTZHJ,"VOYEE Switch Controller, LED Star Wireless Pro Controllers Compatible with Lite/OLED, Multi-Platform Windows PC/IOS/Android with 9 Colors RGB Light/Programmabele/Vibration/Turbo/Wakeup",peripherals,controllers;peripherals,19.99,https://m.media-amazon.com/images/I/41M6USGvpgL.jpg,https://techwhizmart.com/product/voyee-switch-controller-led-star-wireless-pro-controllers-compatible-with-lite-oled-multi-platform-windows-pc-ios-android-with-9-colors-rgb-light-programmabele-vibration-turbo-wakeup/,1,True,False
B0B3MC7S21,"Vssoplor Wireless Mouse, 2.4G Slim Portable Computer Mouse with Nano Receiver Quiet Silent Optical Laptop Mouse for Notebook, PC, Laptop, Computer-Black and Gold",peripherals,mice;peripherals,9.98,https://m.media-amazon.com/images/I/31EOO72jT7L.jpg,https://techwhizmart.com/product/wireless-mouse-vssoplor-2-4g-slim-portable-computer-mice-with-nano-receiver-for-notebook-pc-laptop-computer-black-and-gold__trashed/,1,False,True
B09NBV52FS,"WEEMSBOX Wired Gaming Mouse [Breathing RGB LED] [Plug Play] High-Precision Adjustable 7200 DPI, 7 Programmable Buttons, Ergonomic Computer USB Mice for Windows/PC/Mac/Laptop Gamer",peripherals,mice;peripherals,16.99,https://m.media-amazon.com/images/I/3105hiP40mL.jpg,https://techwhizmart.com/product/wired-gaming-mouse-pc-gaming-mice-breathing-rgb-led-plug-play-high-precision-adjustable-7200-dpi-7-programmable-buttons-ergonomic-computer-usb-mouse-for-windows-pc-mac-laptop-gamer__trashed/,1,False,True
B0DSW7R4VN,"WOLFBOX MF50 Electric Air Duster-110000RPM Super Power Cordless Air Duster, 3-Gear Adjustable Mini Blower with Rechargeable Battery, Dust Blower for Computer, Keyboard, House, Outdoor and Car",peripherals,keyboards;peripherals,69.99,https://m.media-amazon.com/images/I/41uiaeC4acL.jpg,https://techwhizmart.com/product/wolfbox-mf50-electric-air-duster-110000rpm-super-power-cordless-air-duster-3-gear-adjustable-mini-blower-with-rechargeable-battery-dust-blower-for-computer-keyboard-house-outdoor-and-car/,1,True,False
B0BLHCHCVL,"Wireless Controller for PS4, Custom Design V2 Gamepad Joystick for PS4 with Non-Slip Grip of Both Sides and 3.5mm Audio Jack! Thumb Caps Included! (Galaxy)",peripherals,controllers;peripherals,19.99,https://m.media-amazon.com/images/I/51+QbBAIpZL.jpg,https://techwhizmart.com/product/wireless-controller-for-ps4-custom-design-v2-gamepad-joystick-for-ps4-with-non-slip-grip-of-both-sides-and-3-5mm-audio-jack-thumb-caps-included-galaxy/,1,True,False
B01LPZM7VI,Xbox Wireless Controller – Black,peripherals,controllers;peripherals,60.30,https://m.media-amazon.com/images/I/41OClau+4LL.jpg,https://techwhizmart.com/product/xbox-wireless-controller-black/,1,True,False
B0D72VPZWF,"ZENAIM Keyboard TKL, Wired US Layout, Low Profile, Rapid Trigger(Motion HACK), Magnetic Key Switch, Adjustable Actuation Point in 0.05mm increments",peripherals,keyboards;peripherals,299.99,https://m.media-amazon.com/images/I/31XZFSKWDkL.jpg,https://techwhizmart.com/product/zenaim-keyboard-tkl-wired-us-layout-low-profile-rapid-triggermotion-hack-magnetic-key-switch-adjustable-actuation-point-in-0-05mm-increments/,1,True,False
